Scenario,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13
101,-0.65235021735689500000,-0.00853122822135016000,-0.12425230333303800000,0.14805080115572900000,0.23270413968247400000,-0.11357012083520900000,0.05704451120825020000,0.14259391041123500000,0.08905304085740170000,-0.10480980760477400000,-0.19535186492909100000,-0.34034445793312100000,0.10959376922120900000
102,0.31981753601421500000,0.26637284810125200000,-0.34247745304397100000,-0.08510270122061260000,-0.17613282931284600000,0.06751770564507050000,0.23367967211731300000,-0.16403505683638400000,0.01453141032124810000,0.17597973342357100000,0.31522110268983900000,-0.88667922942196300000,0.04794727403427880000
103,0.13440660106607600000,0.02621546080524880000,0.09137282556797650000,-0.06631847675466590000,-0.12583821186485900000,-0.00835674983509713000,0.00223197087842669000,-0.00199032428021788000,0.45212119953533300000,-0.25372020942354300000,0.26823518297069100000,-0.86265524158038500000,-0.09589454806855750000
104,0.04483999424838980000,0.21542243677480800000,-0.09160367161493610000,0.21156638779541000000,0.19243563898826600000,0.00985363966047109000,-0.08370858024420290000,-0.02498266275647560000,0.54091511310197800000,0.07305682129320170000,0.40483211613882800000,-0.63369604517615400000,0.02054883172897660000
105,-0.35681299781419000000,-0.17560755958839700000,-0.10205007487612500000,0.00136790793981195000,-0.10170619955054000000,0.03310663854105190000,-0.03831703118042090000,0.09135009531286960000,-0.12019167569233600000,0.18464380667348100000,-0.52963280185169200000,-0.94803531284123800000,0.05479688461060430000
106,-0.43550773104302000000,0.19507544629291700000,-0.08086031885904370000,0.19944063520548000000,0.20037703422864800000,-0.05160089485191610000,-0.13513600733969300000,0.04115460636566380000,0.15639371532554200000,-0.12846926794641900000,-0.15275345974670900000,-0.43293212351631600000,0.17124026440813800000
107,-0.36001309095378500000,0.25628407846526200000,0.32320940001526300000,-0.02129990185135320000,0.21662025411830300000,-0.04863073452328210000,-0.09131222993073100000,0.11499766998099300000,0.32337859535917700000,0.17317700850269400000,-0.09690164848334560000,-0.53334878677751000000,0.04794727403427880000
108,-0.10111329444044500000,-0.07613241405649170000,-0.19135856739045600000,0.09362892134367320000,0.15899988968789400000,0.02905316345118140000,0.28818203457586600000,0.04169950572916000000,0.24948244098901300000,0.23590900868189400000,0.41980286231023300000,-0.83381051349666600000,0.01369922115265110000
109,0.03652139979688430000,0.22664114590051900000,0.01040463985027710000,0.11908560216816800000,0.06272308520217160000,0.00336587811488468000,0.24711550399197900000,-0.04719028715511750000,0.12944387098548400000,0.25583897671678100000,-0.02118324849477700000,-0.83943139385171000000,0.07534571633958090000
110,0.01520390222262920000,0.73033173016811900000,-0.19400694135687700000,0.11367605457021700000,0.08543268674497730000,-0.04148033936986360000,0.10446944633373400000,-0.38550600924015200000,0.22769138394036400000,0.04445463043973500000,-0.10025070999344500000,-0.30289468261571800000,1.10963691336474000000
111,-0.39214365799390200000,0.23689540456084900000,-0.16944864263505400000,-0.18242028865399500000,-0.03641883145791560000,0.02125407364767740000,0.13476577789679200000,0.09735034160318560000,0.40262278361540500000,-0.05660539620413410000,0.39703659880021200000,-0.53472026302331600000,0.07534571633958090000
112,0.00849082215042091000,0.07423536540233060000,-0.02010078135148250000,-0.02547693124461810000,-0.00852780733086405000,0.04238746598982960000,0.23270750859234200000,-0.03154813233919830000,0.44620887120363600000,0.11546476953975300000,-0.26845117999586800000,-0.78231663326848900000,0.06164649518692980000
113,0.10961318318812400000,0.21678061617568000000,0.48410799953665800000,0.09526426866136670000,0.05380251806662700000,-0.13017262616773700000,0.00818525400063396000,-0.14667950289483200000,0.20169900506386800000,-0.21950407731652500000,-0.12351303518414900000,-0.20200664244633500000,0.07534571633958090000
114,-0.09420781852716320000,0.22751231308875500000,-0.24086949180603000000,0.15303080538505400000,-0.10002752662876300000,0.03811910942128010000,0.12331097287547600000,-0.00874698490916728000,0.13883250021229000000,-0.30732745230120200000,0.25741461709009600000,-0.76218372860965900000,0.04794727403427880000
115,0.30209054313939300000,-0.12861629196437800000,-0.15637405575787600000,0.11000378341195900000,-0.01277844916560640000,0.02243763666985580000,0.27185540997813200000,-0.16647692040126500000,0.25990860959753300000,-0.14723795115251500000,0.34325581680141500000,-0.93475409589658800000,0.04794727403427880000
116,-0.23841018140075100000,-0.11381287143134600000,-0.14922486508498300000,0.40064082583929000000,0.42825155196501000000,-0.04227188725361330000,0.01615625035262600000,0.07771653333441180000,0.12986948886943800000,0.08601703089123980000,-0.04993020439437250000,-0.80398823373108600000,0.00000000000000000000
117,-0.55494303652706700000,0.06998408805134530000,-0.20745855180796700000,0.15729055922579100000,0.22379038150742600000,-0.14175272557076800000,0.18446084591549800000,-0.02732897014639240000,-0.13409687349520100000,0.09600799856098120000,0.10045567796024100000,-0.19432971149469500000,0.29453325478199800000
118,0.22090031822690200000,1.85908515182778000000,-0.53081960731563600000,-0.03879219947465510000,-0.12275874166331500000,0.02809667247248090000,0.09717218828366450000,-0.03253529440450880000,0.22323035435392200000,-0.17451402547024800000,0.31293361207507100000,-0.29461624518990300000,-0.06164649518692980000
119,0.00717596383015225000,0.31408440029105900000,0.06484714885837740000,0.15979437696652800000,0.56150127145539100000,0.01120341198469120000,0.25783410563977900000,-0.00228409444337328000,0.05830238182717920000,0.22566949817033900000,-0.19122477696826000000,-0.91823247292892600000,0.04794727403427880000
120,-0.07673327184737650000,0.12896901680942900000,-0.32907139374615100000,0.02118811086003910000,0.32754422059050100000,-0.02628909454052060000,0.28675848360815400000,-0.01966248236464110000,0.70171843919228200000,-0.00699071469152668000,0.78067229175604400000,-0.44766810455708000000,0.06164649518692980000
121,-0.09395495619569460000,-0.13487037482668300000,0.14033998400161200000,0.44228895634410200000,0.18634277224698700000,-0.00921863300232743000,0.23738966791084600000,-0.04065527783015030000,0.49450592540136900000,-0.29967439329143100000,0.35240472325706400000,-0.91246787675241800000,0.16439065383181300000
122,-1.25579806819985000000,0.04372789840534780000,0.24409996588320900000,-0.05198193111124210000,0.21812710472622400000,-0.15897942665601800000,-0.08982141337890700000,0.31395432162852900000,-0.13595693276254200000,-0.03608000780554480000,-0.65541392501796800000,-0.06549534708291340000,0.12329299037386000000
123,-0.30730866135384100000,0.12244189890196300000,0.11080713096249800000,0.45658103291295200000,0.27735946404978900000,-0.08772891714915410000,0.18882843375272600000,-0.24280030377554400000,0.50980932352232000000,0.05398173151808790000,0.39293250459283700000,0.11583922234024700000,0.63701378359827500000
124,-0.72168285550015800000,-0.34376663828181600000,-0.54249711604385500000,0.88676331850673000000,1.55616996323686000000,-0.10881781451813200000,0.41306498881572900000,0.03839025798380600000,0.01649652881972670000,-0.18936002997398500000,0.25133792306202200000,-0.02882749042890700000,0.27398442305302200000
125,-0.41976676052401900000,-0.14050613008972100000,-0.08932129056245760000,0.21761102356580300000,0.22773026029747400000,-0.09666191263799620000,0.03145290145069710000,-0.01240786380503380000,0.07660296040730060000,0.21711669808406100000,-0.17220127791778600000,-0.41004922025607200000,0.21233792786609200000
126,-0.46134236225049400000,0.29153618539922000000,-0.16786940725146300000,-0.02108589410318400000,0.05484967079920130000,-0.03778038721533780000,0.07734384173151740000,0.10573699140012900000,0.47130978159199000000,0.04995548575455430000,-0.23006811796980700000,-0.46488143156594500000,0.10959376922120900000
127,-0.25777653106999900000,-0.09036112011521640000,-0.42098305072434800000,0.20635082516375900000,0.12074220060319600000,-0.01079039589322940000,0.13312819967239500000,0.07124609356479300000,0.05651464949028160000,-0.07759572884862510000,-0.82415687660926400000,-0.96489308912710900000,0.08219532691590650000
128,-0.53277895127676800000,0.10273770092507800000,0.04043494417624520000,0.00887968238129436000,0.12636540099281200000,-0.02435264573820590000,0.11087340064576400000,-0.00246647576124011000,-0.08693091121670240000,0.14253263099138000000,-0.14244601555046900000,-0.51237991817061100000,0.29453325478199800000
129,0.23398412175183800000,0.02889042472371990000,-0.05292704404155680000,-0.13263135716029600000,-0.12347413574124300000,0.03354368646702720000,0.29972141068657900000,-0.07344936612447000000,0.30086243677159000000,0.02823351329273600000,0.12923742733634200000,-0.83137272992237500000,-0.06164649518692980000
