Scenario,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13
109,-0.8047605679222710,-0.2798830907640700,-0.1902343745411080,0.2764446306868670,-0.0853047572349476,0.0742703289731476,0.1833293019291570,0.0548555645858128,0.0225564258075654,-0.2709335562993570,0.1832532428449650,0.1603527004090800,0.1369922115265110
110,-0.5146153491216720,-0.3090338657231950,0.0725179647505814,0.5986158539406830,-0.0685326649318334,-0.0372541849231183,0.0089508049617684,0.1301552519406570,-0.0668295477637541,-0.1286359986231090,0.2272250341106750,-0.1138745440470790,0.2671348124766960
111,-0.1886245973953430,0.5597232204753150,0.0216782325710152,0.2539235517561870,-0.1192220589035020,0.0656801405336886,-0.0399040373443843,0.0917220169726936,-0.0705102674955750,0.1560514410687160,0.0034900056366862,0.0393571404067259,0.0958945480685575
112,-0.3784324235754690,0.1276808324033530,-0.2249045057238240,1.5899819660452200,-0.0590913750156229,0.0294168368613275,0.0468853611452133,0.0491889074921926,-0.1292057457440520,0.0816755271435697,0.0486482193665475,0.3084541246002540,0.1301426009501850
113,-0.6225065877553890,0.0514587496628002,-0.3730878026175790,0.2412175472721010,-0.1010374864529400,-0.0216952199678082,0.0777985599421056,0.6116692544717660,-0.2034691929468180,0.3293626572573850,-0.0902377930603940,0.1982555909616360,0.3013828653583240
114,-0.5325659099363300,0.0620240495749061,-0.1429429147205100,1.6743721002662600,-0.0728425439798038,-0.0683044975241901,0.0955661883495794,-0.2728464806478130,-0.1850242264472450,0.2015675553733540,0.1603286037545150,-0.0492204186558655,0.2123379278660920
115,-0.8903269100096270,-0.2813876122716470,-0.1249004067025970,-0.1259657866915530,-0.0695447524176636,0.0116622742534694,0.2146511153907800,-0.1716225992419880,-0.0040679823227017,0.3641673580767830,0.0163932346200791,-0.1918496111033820,0.1712402644081380
116,-0.5532424092980100,0.5262101524821550,0.2500899298136710,-0.0671541522127025,-0.0281758524487697,-0.2153356630895460,0.1483656603926400,0.2269231473820160,-0.2868218792503340,0.1943396040755030,0.1307961939501050,-0.1316248368477890,0.1095937692212090
117,-0.7499416961706910,0.2500450535832770,-0.1430916717614230,0.1199058673209200,-0.0200797599732852,-0.1820870365778150,0.2345176059704820,-0.0689508874227757,0.3438390912628490,-0.1628866974026790,0.3197761700137390,-0.0617823682057511,0.0753457163395809
118,-0.0836729320195004,0.1333816353088250,0.2955291441046490,0.2420901461068970,-0.0538738207565813,-0.1912065766583580,-0.2463701059360180,0.2235353807654390,0.1276819531148180,-0.0586562185527616,0.1412446143772690,-0.3195948395629200,0.5137207932244150
119,-0.8709684918194420,-0.1201439689290400,0.0201489912259704,-0.0769923777432569,-0.0529408803636117,0.0850874860523924,0.2832768473926530,-0.0596330366247007,-0.2640546019649270,0.4274300289255840,-0.0167966253183754,-0.1583173606551300,0.0342480528816277
120,-0.0833492011479432,-0.1086147452272460,-0.1166685991024580,0.0552569579384583,-0.0610514462548375,0.0783004350132049,-0.1818712906650400,-0.2854992464334770,0.0191836142178556,-0.0809613631064273,0.1274234773669180,0.2492415518461560,0.1164433797975340
121,-0.6414248372042830,0.1812708893826840,-0.1425534494729540,0.1603072180007800,-0.0650810754457141,0.0941454871632180,0.1588231766700740,0.3163742664264650,-0.0859968718630700,-0.0733891911731153,0.0718896562095024,0.3733853910209950,0.1027441586448830
122,-0.2071603965519800,-0.0101559086838453,0.0599302593631028,0.0044791682835962,-0.0296165088102749,0.0077923746786469,-0.1903700913249610,0.1004100945282100,0.0173929732658296,-0.3651092417499970,-0.0419964956346110,-0.0043151832964342,0.3493301393926020
123,-0.5971597991888990,-0.0182549580457279,0.1104010555237100,0.7882542638783350,-0.0280264735828719,-0.1839115621363660,0.0674287547039155,0.0598759553043951,-0.1106660387392460,0.0574766275576840,0.0291131590171015,-0.1751598171204410,0.3013828653583240
124,-0.6677950222166880,0.4889957549199770,-0.3976004279900060,0.2880578547504090,-0.0657339604099274,0.1363512903238320,0.1401894444628320,0.2639593694259090,0.1202313225269840,-0.0846656614572433,0.5441913191873280,-0.1243333871899060,0.2123379278660920
125,-0.5130804625297120,-0.3172160039317430,0.2285724250885870,1.5716167529735200,-0.0985907088591131,-0.0381926130558843,-0.0383136513368140,0.0970727103710787,0.1722751200464780,-0.0061188791448577,0.2488656940383700,-0.1901163540915500,0.4863223509191130
126,-0.5004601868336650,-0.0397788863713565,0.1184651070337320,0.3153854927722200,-0.0822118463073635,-0.1195343517350330,0.0065606664845831,-0.1098935346962630,-0.1615534838593100,0.6586733479465530,0.0010547874256032,0.1199252665120470,0.3698789711215790
127,-0.7396518676972730,-0.1634855763437310,0.0912867158499829,0.1149490724721760,-0.0657666164231812,0.1112752576419750,0.2018529004377580,-0.2656769463610900,-0.0342961108977340,0.5749405995465680,0.1365409904090620,-0.2111248746142170,0.0821953269159065
128,-0.3968702831317580,0.0821490974227351,0.4352150211150260,0.1470352434003060,-0.0880083156244364,0.1484226284057750,0.0420605397518879,0.0601196140349041,-0.1077144110695810,0.2947875662038420,0.1569712912290280,-0.1684381485858360,0.0753457163395809
129,-0.6294181791647500,0.2903953148299860,-0.1219731450347810,0.1006860344477060,-0.0792010006007234,-0.0840441896732680,0.1726980731420550,0.4470651331444120,0.1069491855263670,0.2773426353704140,0.0518374923538185,0.1172153544394680,0.1369922115265110
